name,name_th,category,area,phone,website,address,hours,google_rating,google_reviews,lat,lng,source,VERIFIED (Y/N),CORRECT PHONE,OWNER NAME,LINE ID,WANTS TO JOIN (Y/N),NOTES
Hotel Sole,,Hotel,Patong,,,,,,,7.89387,98.30217,osm,,,,,,
Hotel Veloche group,,Hotel,Karon,,,,,,,7.83592,98.30079,osm,,,,,,
Hotelrestaurant,,Restaurant,Patong,,,43/2 Rat Uthit 200 Year Road Patong,,,,7.90072,98.30284,osm,,,,,,
Hottabych,,Café,Kata,+66 63 195 8005,,,Mo-Su 12:00-22:00,,,7.81713,98.30085,osm,,,,,,
House Cafe,,Café,Old Town,,,,Mo-Su 10:00-19:00,,,7.88499,98.38753,osm,,,,,,
House of Clove,,Massage & spa,Old Town,,,,,,,7.88499,98.38709,osm,,,,,,
Howm,,Restaurant,Rawai,,,,,,,7.80084,98.33743,osm,,,,,,
Hua Sapan Noodles,,Restaurant,Old Town,,,,,,,7.86894,98.38294,osm,,,,,,
HuaJaai Phuket ร้านหัวจ่าย ภูเก็ต,,Café,Old Town,+66 095 416 5186,,พัฒนา ตลาดเหนือ,,,,7.8799,98.38007,osm,,,,,,
Huamoom Halal Food,,Café,Old Town,,,,Mo-Sa 09:00-23:00,,,7.90116,98.37845,osm,,,,,,
Hummus Boutique,,Restaurant,Koh Kaew,,,,,,,7.95599,98.37033,osm,,,,,,
Hungry Corner,,Restaurant,Karon,+66 87 598 9385,,,Mo-Su 10:00-23:00,,,7.83349,98.29532,osm,,,,,,
Hungry Monkey Cafe,,Café,Nai Harn,,,,,,,7.79541,98.31476,osm,,,,,,
Hunkar,,Restaurant,Karon,+66 62 563 1530,,,Mo-Su 11:30-22:30,,,7.84701,98.29362,osm,,,,,,
Hyatt Regency Phuket Resort,,Hotel,Kamala,,,,,,,7.94676,98.27115,osm,,,,,,
Hyton Leelavadee Hotel,,Hotel,Patong,,,,,,,7.88574,98.29283,osm,,,,,,
I am here,,Café,Kata,,,,,,,7.82546,98.29666,osm,,,,,,
I am Simon,,Bar,Kata,,,,,,,7.82558,98.29741,osm,,,,,,
I Dee,,Hotel,Patong,,,,,,,7.88169,98.29277,osm,,,,,,
I Hostel,,Guesthouse,Old Town,,,,,,,7.91691,98.3712,osm,,,,,,
I karoon,,Café,Patong,,,,,,,7.88371,98.29665,osm,,,,,,
Ibis,,Hotel,Patong,,,,,,,7.90195,98.29979,osm,,,,,,
Ibis Styles Phuket City,,Hotel,Phuket Town,+6676563333,,23 ถนนถาวรว่องวงศ์,,,,7.87843,98.39436,osm,,,,,,
Ice,,Bar,Kata,,,,,,,7.82554,98.29706,osm,,,,,,
Ice Coffee 20thb,,Street food,Kata,,,,,,,7.82648,98.29823,osm,,,,,,
Ice cream Japan,,Café,Old Town,,,,Mo-Su 10:00-21:30,,,7.88439,98.3875,osm,,,,,,
Ice Cream Melody,,Café,Kamala,,,,,,,7.95021,98.27968,osm,,,,,,
Ice Island Tour,,Tours & travel,Kata,,,,,,,7.81352,98.29881,osm,,,,,,
Ice's Seafood,,Restaurant,Kamala,,,Rim Hat Road,,,,7.95077,98.28175,osm,,,,,,
Icon bistro & cafe,,Café,Chalong,,,,,,,7.8251,98.34061,osm,,,,,,
Ideo Phuket,,Hotel,Nai Yang,,,,,,,8.08658,98.29998,osm,,,,,,
idspa Kata Beach Phuket,,Hotel,Kata,+66 85 678 9898,,,,,,7.82416,98.29773,osm,,,,,,
Ikigai,,Restaurant,Karon,+66 76 398 116,,,Mo-Su 13:30-22:00,,,7.84719,98.29354,osm,,,,,,
Ikihai,,Restaurant,Nai Harn,,,,,,,7.78894,98.31723,osm,,,,,,
Ikon Phuket,,Hotel,Karon,,,,,,,7.84335,98.30296,osm,,,,,,
IL Mare Patong Place,,Hotel,Patong,,,,,,,7.88617,98.29816,osm,,,,,,
Il Tagliere Pizzeria Ristorante,,Restaurant,Kata,+66 76 330 679,https://italianophuket.com/il-tagliere-pizzeria-ristorante/,64 Kata Road Karon,Mo-Su 12:00-23:00,,,7.81948,98.30011,osm,,,,,,
Im Chang,,Restaurant,Bang Tao,,,,,,,8.00003,98.31069,osm,,,,,,
Im’s Restaurant and Guest House,,Restaurant,Patong,,,,Mo-Su 11:00-22:00,,,7.89959,98.30683,osm,,,,,,
Impiana Resort,,Hotel,Patong,,,,,,,7.89683,98.29614,osm,,,,,,
In balance spa nova,In balance spa Novotel Phuket,Beauty & spa,Patong,+6676380555,,89 ถนนราษฎร์อุทิศ200ปี,,,,7.89879,98.3003,osm,,,,,,
In On The Beach,,Hotel,Karon,+66 76 398 220,,,,,,7.85329,98.29208,osm,,,,,,
In Phuket House,,Guesthouse,Phuket Town,+66864765210,https://inphukethouse.com/,195 ถนนถลาง ตำบลตลาดใหญ่,Mo-Su 09:00-19:00,,,7.88466,98.39216,osm,,,,,,
InterContinental Phuket Resort,,Hotel,Kamala,,,,,,,7.96294,98.2858,osm,,,,,,
Inthanin,,Café,Mai Khao,,,,Mo-Su 07:00-18:00,,,8.17211,98.29838,osm,,,,,,
Inthanin naithon bar & restaurant,,Restaurant,Nai Yang,0902989161,,,Mo-Su 09:00-21:00,,,8.05572,98.27827,osm,,,,,,
Inzia steak,,Café,Bang Tao,,,,,,,7.9835,98.29065,osm,,,,,,
Irish Bar,,Bar,Patong,,,,,,,7.89676,98.29992,osm,,,,,,
Isaan Popeye Thai food,,Restaurant,Kamala,,,,,,,7.94934,98.28333,osm,,,,,,
Isdaris Apartment,,Hotel,Cherngtalay,,,195/26 Thalang,,,,7.98357,98.29491,osm,,,,,,
Island Campground Cafe & Bar,,Bar,Cape Panwa,,,,,,,7.83152,98.40174,osm,,,,,,
Island Herb Spa,,Beauty & spa,Chalong,,http://www.islandherbspa.com,,,,,7.8621,98.34352,osm,,,,,,
Island Herbal Sauna,,Beauty & spa,Chalong,,http://www.islandherbspa.com,,,,,7.86441,98.35794,osm,,,,,,
Island Tours by Unicorn Phuket,,Tour Agency,Chalong,,https://noorphukettour.com/,"35/271 moo3 Tambol vichit Amphur Muang, ตำบล วิชิต อำเภอเมืองภูเก็ต ภูเก็ต 83000, Thailand",,,0,7.87045,98.35062,google_places,,,,,,
Island View,,Hotel,Karon,,,,,,,7.83448,98.29733,osm,,,,,,
Islander. Sport bar,,Bar,Rawai,,,,,,,7.77734,98.31917,osm,,,,,,
Isola,,Restaurant,Koh Kaew,,,,,,,7.96653,98.39052,osm,,,,,,
Issan classic restaurant,,Restaurant,Rawai,,,,,,,7.79254,98.32433,osm,,,,,,
Istanbul turkish restaurant,,Restaurant,Kata,,,,,,,7.81648,98.30735,osm,,,,,,
Italay,,Restaurant,Surin,,,,,,,7.98467,98.28654,osm,,,,,,
Italiano,,Restaurant,Rawai,,,,,,,7.79845,98.33495,osm,,,,,,
Ivan Durian Tour,,Tours & travel,Kata,+66 94 994 4047,https://ivandurian.ru,,"Mo-Su 10:00-14:00,15:00-21:30",,,7.81664,98.30076,osm,,,,,,
J.J. Car Rental Center,,Vehicle rental,Nai Harn,,,,,,,7.79062,98.31702,osm,,,,,,
JaakDin Restaurant,,Restaurant,Bang Tao,,,,,,,8.02861,98.29541,osm,,,,,,
Jack Beach,,Restaurant,Nai Yang,,,,,,,8.09027,98.29811,osm,,,,,,
Jadjan,,Restaurant,Old Town,+66898681954,,ถนนศักดิเดชน์,,,,7.86456,98.38056,osm,,,,,,
Jai Shree Ram,,Restaurant,Patong,,,,Mo-Su 10:30-23:30,,,7.90186,98.30026,osm,,,,,,
Jam rock,,Bar,Nai Harn,,,,,,,7.79217,98.29395,osm,,,,,,
Jame Bar,,Bar,Patong,,,,,,,7.89778,98.30189,osm,,,,,,
James,,Tailor,Karon,+66 65 961 6162,,,Mo-Su 09:00-22:00,,,7.83373,98.29531,osm,,,,,,
James & Joyce,,Bar,Patong,,,,,,,7.89836,98.29688,osm,,,,,,
James bar,,Bar,Karon,,,,,,,7.84924,98.29518,osm,,,,,,
James bond,,Tours & travel,Phuket Town,,,,,,,7.88288,98.39064,osm,,,,,,
JAMPA restaurant,,Restaurant,Bang Tao,076342122,https://jamparestaurant.com/,"46/6 Moo 3 Thep Krasatti, Thalang District, Phuket",,,,8.03942,98.31731,osm,,,,,,
Jampee restaurant,,Restaurant,Patong,,,,,,,7.88319,98.29703,osm,,,,,,
Jamrat Sushi box,,Café,Bang Tao,,,Tambon Thep Krasatti,Su-Fr 15:00-21:00,,,8.0275,98.33243,osm,,,,,,
Jang Resort,,Hotel,Patong,+6676343122,https://www.jangresort.com/,"210/23 Soi Kebsup, Rach U-Thit 200 Pee Rdoad Patong Beach",,,,7.88934,98.29506,osm,,,,,,
Jao Jong,Jao Jong,Restaurant,Rawai,,,,,,,7.76945,98.31793,osm,,,,,,
Jao Nan,,Restaurant,Rawai,,,,,,,7.76997,98.31838,osm,,,,,,
Japanese home cooking,,Restaurant,Chalong,,,,Mo-Fr 11:00-21:00,,,7.85315,98.32935,osm,,,,,,
Jasmine Bar,,Bar,Rawai,,,,,,,7.78893,98.33004,osm,,,,,,
Jasmine massage,Jasmine massage,Massage & spa,Patong,,,,,,,7.91063,98.29598,osm,,,,,,
Jazz U Steakhouse,,Restaurant,Kata,,,,,,,7.82206,98.30139,osm,,,,,,
Jeab Bar,,Bar,Patong,,,59/2 Sainamyen Rd Patong,Mo-Su 14:00-02:00,,,7.89669,98.30005,osm,,,,,,
Jeepang Mee Hoon Kraduk Moo AND Oh Ew Paelee,,Restaurant,Old Town,,,,,,,7.88584,98.38714,osm,,,,,,
Jeffer,,Restaurant,Patong,,,,,,,7.8904,98.30062,osm,,,,,,
Jen massage,,Massage & spa,Rawai,,,,,,,7.7871,98.31743,osm,,,,,,
Jen Pizza,,Restaurant,Rawai,,,,,,,7.78356,98.31719,osm,,,,,,
Jenny Bar,,Bar,Patong,,,,,,,7.89679,98.29982,osm,,,,,,
Jin,,Café,Nai Yang,,,,08:00-22:30,,,8.08677,98.30038,osm,,,,,,
Jina2 Bar,,Bar,Kathu,,,,,,,7.90901,98.34795,osm,,,,,,
Jinta Andaman,,Hotel,Kata,,,,,,,7.82337,98.30059,osm,,,,,,
Jinta Breakfast,,Restaurant,Kata,,,,,,,7.82334,98.30044,osm,,,,,,
Jintana,,Hotel,Patong,,,,,,,7.89572,98.29815,osm,,,,,,
Jips Guesthouse,,Guesthouse,Patong,,,,,,,7.88759,98.30266,osm,,,,,,
jira house,,Hotel,Old Town,,,,Mo-Su 10:00-18:00,,,7.91589,98.37444,osm,,,,,,
Jiraporn (J.R.P.) Hill resort,,Hotel,Patong,,,Nanai Road,,,,7.8812,98.29982,osm,,,,,,
Jj,,Massage & spa,Kata,+66 65 286 5152,,,Mo-Su 09:00-22:00,,,7.81349,98.29868,osm,,,,,,
JJ airport condotel,,Hotel,Airport,,,,,,,8.1084,98.31125,osm,,,,,,
JJ massage,,Massage & spa,Rawai,,,,,,,7.77443,98.32556,osm,,,,,,
JJW House,,Hotel,Airport,,,,,,,8.10148,98.30874,osm,,,,,,
JK,JK,Beauty & spa,Phuket Town,,,,,,,7.88409,98.41045,osm,,,,,,
John Donut,,Café,Old Town,,,,,,,7.88479,98.38797,osm,,,,,,
Jono X Phuket Karon,,Hotel,Karon,+66 76 645 555,https://www.jonohotels.com,558 4 Patak Road,24/7,,,7.85057,98.29462,osm,,,,,,
Journeyhub,,Hotel,Patong,,,,,,,7.90185,98.30483,osm,,,,,,
JR Siam Kata Resort,,Hotel,Kata,,,,,,,7.82555,98.30065,osm,,,,,,
"Jubin Tour Co.,Ltd.",,Tours & travel,Kathu,+6676540553,https://www.jubin-tour.com/,9/136,,,,7.92016,98.3335,osm,,,,,,
Judy,,Hotel,Patong,,,,,,,7.88149,98.2932,osm,,,,,,
Juice me up,,Café,Cherngtalay,,,,,,,7.99276,98.30605,osm,,,,,,
Jula Place,,Hotel,Chalong,,,,,,,7.82464,98.34227,osm,,,,,,
Jum,,Guesthouse,Karon,,,,,,,7.83282,98.29677,osm,,,,,,
Jum Thai Food,,Café,Rawai,,,,,,,7.76961,98.3143,osm,,,,,,
Jumbo seafood,,Restaurant,Rawai,,,,,,,7.77284,98.32225,osm,,,,,,
Jungle cafe,,Café,Kathu,0856925259,,,Mo-Su 10:00-20:00,,,7.93274,98.32317,osm,,,,,,
Jungle Xtrem Adventure Park,,Theme park,Chalong,+ 660627672777,https://junglextreme.com/,"54/17 Moo 6 T. Chalong, A.Muang Phuket",,,,7.85292,98.3265,osm,,,,,,
JunJaow Camping & Restaurant,,Restaurant,Patong,+66897300159,,,,,,7.91528,98.30386,osm,,,,,,
Jurana Patong Phuket,,Hotel,Patong,,,"44/1-7 Muean Ngen Road, Patong Beach, Kathu District, Phuket 83150, 泰國",,,,7.88532,98.28214,osm,,,,,,
Jutamas,,Vehicle rental,Rawai,,,,,,,7.77976,98.31802,osm,,,,,,
Jw Marriott Phuket Resort and Spa,,Hotel,Mai Khao,+6676338000,https://www.marriott.com/en-us/hotels/hktjw-jw-marriott-phuket-resort-and-spa/overview/,,,,,8.16615,98.2952,osm,,,,,,
K & K restaurant,,Restaurant,Patong,0945789118,,,,,,7.8932,98.29639,osm,,,,,,
K.B.L.,,dojo,Nai Harn,,,,,,,7.79682,98.31892,osm,,,,,,
Ka Jok See,,Restaurant,Old Town,,,,,,,7.88275,98.38812,osm,,,,,,
Ka Moo Boran,,Restaurant,Kathu,,,,,,,7.91062,98.3348,osm,,,,,,
Ka Ti Bar & Restaurant,,Restaurant,Surin,,,,,,,7.98501,98.28088,osm,,,,,,
kais restaurant,,Bar,Karon,,,,,,,7.85677,98.29265,osm,,,,,,
Kaiya,,Café,Chalong,,,,,,,7.8539,98.3451,osm,,,,,,
Kalido,,Restaurant,Surin,,https://www.kalidophuket.com,,,,,7.98447,98.28338,osm,,,,,,
Kalika 76,Kalika 76,Restaurant,Kata,,,,Mo-Su 12:00-20:00,,,7.82922,98.29549,osm,,,,,,
Kamala 555,,Hotel,Kamala,+66 91 1612288,https://kamala555.com,74/39 Rim Hat Road,,,,7.95059,98.28137,osm,,,,,,
Kamala Bakery,,Restaurant,Kamala,,,,Mo-Su 07:00-16:00,,,7.94678,98.28002,osm,,,,,,
Kamala Beergardeen,,Bar,Kamala,,,,,,,7.94866,98.28325,osm,,,,,,
Kamala Butchery & Restaurant,,Restaurant,Kamala,,,,,,,7.94897,98.28419,osm,,,,,,
Kamala Clinic,,Pharmacy,Kamala,,,,,,,7.94815,98.28318,osm,,,,,,
Kamala dive service (PADI) German,,Gym & fitness,Kamala,,,,,,,7.94969,98.29704,osm,,,,,,
Kamala Dreams,,Restaurant,Kamala,,,Rim Hat Road,,,,7.95071,98.28079,osm,,,,,,
Kamala Night Market,,Market,Kamala,,,,"Mo,Tu,Th,Fr 15:30-23:00",,,7.95429,98.28596,osm,,,,,,
Kamala Penthouse - Thailand,,Hotel,Kamala,+31614305407,,4 56/17 Moo Kamala Sub district,,,,7.94634,98.28448,osm,,,,,,
Kamala Resotel,,Hotel,Kamala,+66 63 464 6409,https://kamala-resotel.com/,68/16 ถนนหน้าหาด,,,,7.94997,98.2849,osm,,,,,,
Kamala Seafood,,Restaurant,Kamala,,,Rim Hat Road,,,,7.95008,98.28076,osm,,,,,,
Kamala Talad Nat,Kamala Talad Nat,Market,Kamala,,,,"Mo, We, Sa 14:00-20:00",,,7.94294,98.27987,osm,,,,,,
Kamala Taxi Service,,Transport,Kamala,,,Rim Hat Road,,,,7.95083,98.28157,osm,,,,,,
Kamala Tropical Garden,,Hotel,Kamala,,,,,,,7.94818,98.28386,osm,,,,,,
Kamala Tuk Tuk,,Transport,Kamala,,,Rim Hat Road,,,,7.95093,98.28182,osm,,,,,,
Kamala Villa Hill,,Hotel,Kamala,,,,,,,7.95054,98.29818,osm,,,,,,
KaMaLa' Te,,Café,Kamala,,,Rim Hat Road,,,,7.94969,98.2805,osm,,,,,,
Kamalaburi Guesthouse,,Guesthouse,Kamala,,,,,,,7.94821,98.28171,osm,,,,,,
Kambo,,Restaurant,Bang Tao,,,,,,,7.98618,98.29088,osm,,,,,,
Kan Eand Seafood,,Restaurant,Chalong,,,,,,,7.82551,98.34622,osm,,,,,,
Kan Eang,,Restaurant,Chalong,,,44/1 Moo 5 Viset road,,,,7.8199,98.34442,osm,,,,,,
Kanchana Food Court,,Restaurant,Patong,,,,,,,7.88642,98.30236,osm,,,,,,
Kanchana Garden Place,,Hotel,Patong,,,,,,,7.8863,98.30234,osm,,,,,,
"Kanchanalai Co., Ltd.",,Hotel,Kata,,,,,,,7.81685,98.30627,osm,,,,,,
Kanita home and room for rent,,Guesthouse,Kata,+66817879179,,,,,,7.81485,98.31364,osm,,,,,,
Kantary Bay Hotel Phuket,,Hotel,Cape Panwa,+6676391514,https://www.kantarybay-phuket.com/,,,,,7.80531,98.40658,osm,,,,,,
Kanya,,Restaurant,Kata,+66915990779,,,"Mo,Tu,We,Fr,Sa,Su 10:00-21:30",,,7.8163,98.30958,osm,,,,,,
Kanya Boutique Karon,,Guesthouse,Karon,+66854772716,,,,,,7.83267,98.29649,osm,,,,,,
Kao Kab Nhom,,Restaurant,Old Town,076510109,,72 ถนนเยาวราช,,,,7.88552,98.38759,osm,,,,,,
Kaokhad,,Restaurant,Cape Panwa,,,,,,,7.81206,98.38894,osm,,,,,,
Kaphrao Khai Yoem - Saku,,Restaurant,Nai Yang,,,,,,,8.09242,98.30162,osm,,,,,,
Kapi Sushi Box,,Restaurant,Patong,,,,,,,7.88482,98.29804,osm,,,,,,
Kappa Pharma,,Pharmacy,Patong,,,,,,,7.88915,98.29277,osm,,,,,,
Karandeep,,Souvenirs & gifts,Karon,+66 63 338 6319,,,Mo-Su 09:00-22:30,,,7.83375,98.29569,osm,,,,,,
Karlsson,,Restaurant,Karon,+66 81 693 2776,https://www.karlssonrestaurant.com,,Mo-Su 12:30-23:00,,,7.84289,98.29517,osm,,,,,,
Karlsson's,,Restaurant,Patong,,,,,,,7.89157,98.29538,osm,,,,,,
Karon Bazaar,,Market,Karon,,,,Mo-Su 10:00-23:00,,,7.84488,98.29413,osm,,,,,,
Karon Beach Inn,,Hotel,Karon,+66 76 286 500,https://welcome-inn.com/,,,,,7.84986,98.2952,osm,,,,,,
Karon Beach Resort & Spa,,Hotel,Kata,,,,,,,7.82944,98.29481,osm,,,,,,
Karon Cliff,,Hotel,Karon,,,,,,,7.86044,98.28862,osm,,,,,,
Karon Guesthouse,,Guesthouse,Karon,,,,,,,7.84857,98.29636,osm,,,,,,
Karon Night Market,,Market,Karon,,,,,,,7.84319,98.2945,osm,,,,,,
Karon Park View,,Hotel,Karon,,,,,,,7.84624,98.29908,osm,,,,,,
Karon Sea Breeze,,Hotel,Karon,,,,,,,7.84864,98.29466,osm,,,,,,
Karon Sea Breeze Beach,,Hotel,Karon,,,,,,,7.84867,98.29407,osm,,,,,,
Karon Sea Sands Resort,,Hotel,Karon,+66 76 286 464,https://karonseasand.com/,,,,,7.84732,98.29395,osm,,,,,,
Karon Temple,,Guesthouse,Karon,,,"37/17 soi patak 22, Patak Road",,,,7.8482,98.29814,osm,,,,,,
Karon Temple Market,,Market,Karon,,,,"Tu, Fr 16:00-22:00",,,7.84802,98.29781,osm,,,,,,
Karon Village,,Hotel,Karon,,,,,,,7.83906,98.30046,osm,,,,,,
Karon Whale Resort,,Hotel,Karon,,,,,,,7.84934,98.29419,osm,,,,,,
Karona Resort & Spa,,Hotel,Kata,+66 76 530 336,https://karonaresort.com/,62 KaronSoi 2 Rd,,,,7.82984,98.29587,osm,,,,,,
Kasemsuk Karon,,Guesthouse,Kata,+66816062547,,,,,,7.83243,98.29677,osm,,,,,,
Kata Bai D Inn,,Guesthouse,Kata,,,,,,,7.81598,98.30198,osm,,,,,,
kata Bar.B.Q Restaurant,,Restaurant,Kata,,,,Mo-Su 08:00-23:00,,,7.81367,98.2985,osm,,,,,,
Kata beach studio,,Restaurant,Kata,+6676333334,,,,,,7.81554,98.30485,osm,,,,,,
Kata Blue Sea Resort,,Hotel,Kata,,,,,,,7.82382,98.30071,osm,,,,,,
Kata Country House,,Hotel,Kata,,,,,,,7.82063,98.29972,osm,,,,,,
Kata Delight,,Hotel,Kata,,,,,,,7.8135,98.29713,osm,,,,,,
Kata Forte Resort,,Hotel,Kata,,,,,,,7.82151,98.30126,osm,,,,,,
Kata Garden Resort,,Hotel,Kata,,,,,,,7.82815,98.29628,osm,,,,,,
Kata Gardens Apartments,,Hotel,Kata,+66 81 078 1246,https://katagardens.net/,,,,,7.81112,98.29773,osm,,,,,,
Kata Green Beach,,Restaurant,Kata,,,,,,,7.82487,98.29728,osm,,,,,,
Kata Green Beach Hotel,,Hotel,Kata,,,,,,,7.82495,98.29753,osm,,,,,,
Kata Helmet & Appartments,,Hotel,Kata,+66 89 651 1292,,,,,,7.81685,98.30786,osm,,,,,,
Kata Hill Sea View,,Hotel,Kata,,,,,,,7.81456,98.3007,osm,,,,,,
Kata hillside hotel,,Hotel,Kata,,,,,,,7.81565,98.30572,osm,,,,,,
Kata Karon Community Massage Group,,Massage & spa,Kata,,,,,,,7.83176,98.29572,osm,,,,,,
Kata Lucky villa,,Hotel,Kata,,,,,,,7.81701,98.30421,osm,,,,,,
Kata Mama Seafood,,Restaurant,Kata,,,,,,,7.81325,98.2983,osm,,,,,,
Kata Mountain Inn,,Hotel,Kata,+66 89 128 4783,,,,,,7.82951,98.30165,osm,,,,,,
Kata Noi Bay inn,,Hotel,Kata,+66 89 646 6557,,,,,,7.80573,98.30004,osm,,,,,,
Kata Noi Massage,,Beauty & spa,Kata,,,,Mo-Su 10:00-22:30,,,7.80639,98.3,osm,,,,,,
Kata Noi Resort,,Hotel,Kata,+66 76 284 665,https://katanoiresort.com/,,,,,7.80726,98.30037,osm,,,,,,
Kata Noi Seafood,,Restaurant,Kata,+66 76 330 450,,,Mo-Su 09:00-23:00,,,7.80575,98.29998,osm,,,,,,
Kata Ocean View Residences,,Hotel,Kata,+66 76 333 273,https://kataoceanview.com/,,,,,7.81917,98.3129,osm,,,,,,
Kata On Sea Bungalow,,Hotel,Kata,,,96 Soi Taina,,,,7.8274,98.29807,osm,,,,,,
Kata Open Market,,Market,Kata,,,,"Mo, Th 17:00-21:00",,,7.825,98.29985,osm,,,,,,
Kata Palace Phuket,,Hotel,Kata,,,,,,,7.81828,98.30111,osm,,,,,,
Kata Palm Resort & Spa,,Hotel,Kata,,,,,,,7.81898,98.301,osm,,,,,,
Kata Pharmacy & minimart,,Pharmacy,Kata,,,,,,,7.82699,98.2987,osm,,,,,,
Kata Place,,Hotel,Kata,,,,,,,7.81746,98.30846,osm,,,,,,
Kata Plaza,,Guesthouse,Kata,,,,,,,7.81586,98.30105,osm,,,,,,
Kata Pool Side Resort,,Hotel,Kata,+66 76 333 177,https://www.katapoolside.com,,,,,7.81704,98.30088,osm,,,,,,
Kata Pool Villa,,Hotel,Kata,,,,,,,7.81848,98.31025,osm,,,,,,
Kata Residence,,Hotel,Kata,+66 81 788 8280,,"133/66 Patak Road Kata Beach, Tambon Karon",,,,7.82314,98.30179,osm,,,,,,
Kata Sea Blue,,Guesthouse,Kata,+66872733491,,,,,,7.8156,98.30524,osm,,,,,,
Kata Sea Breeze Resort,,Hotel,Kata,,,,,,,7.81993,98.3006,osm,,,,,,
Kata Seafood,,Restaurant,Kata,+66 60 698 3259,,,Mo-Su 10:00-23:00,,,7.82574,98.29686,osm,,,,,,
Kata Silver Sun,,Hotel,Kata,,,,,,,7.81966,98.30034,osm,,,,,,
Kata Sun Beach,,Hotel,Kata,+66 80 121 0120,https://katasunbeach.com/,,,,,7.81305,98.29856,osm,,,,,,
Kata Tranquil Villa,,Hotel,Kata,,,15/1 Patak Soi 12 Tambon Karon,,,,7.83132,98.30133,osm,,,,,,
Kata View,,Guesthouse,Kata,,,,,,,7.81541,98.30397,osm,,,,,,
Kata View Point Resort,,Hotel,Kata,,,,,,,7.8162,98.30344,osm,,,,,,
Kata Villa,Kata Villa,Restaurant,Kata,,https://www.katavilla.com/,,,,,7.8299,98.29521,osm,,,,,,
Kata Walking Street Night Market,,Market,Kata,,,,Mo-Su 11:00-23:00,,,7.82464,98.29825,osm,,,,,,
Katabeach​ Healthcare,,Pharmacy,Kata,+66 80 269 6555,,,Mo-Su 09:00-23:00,,,7.82282,98.29862,osm,,,,,,
Katahill house,,Guesthouse,Kata,+66816062827,,,,,,7.82154,98.3097,osm,,,,,,
Katamanda Luxury Villas,,Hotel,Kata,+66 76 333 251,katamanda.com,9/48 Katanoi Road Karon Phuket 83100,,,,7.81181,98.29999,osm,,,,,,
Katanoi Club Hotel,,Hotel,Kata,,,,,,,7.8048,98.29999,osm,,,,,,
Katatani Phuket,,Hotel,Kata,,https://www.katathani.com,,,,,7.80436,98.29995,osm,,,,,,
Kataturk Turkish Restaurant,,Restaurant,Kata,+66 91 821 6161,,,,,,7.81666,98.30719,osm,,,,,,
Kataview Guesthouse,,Guesthouse,Kata,+66 76 330 223,kataviewguesthouse.com,,,,,7.81553,98.30387,osm,,,,,,
Katherine Massage,,Massage & spa,Phuket Town,,,,,,,7.87471,98.38905,osm,,,,,,
Kawasaki Big Bikes Phuket,,Vehicle rental,Phuket Town,,https://www.kawasaki.co.th/,,,,,7.88704,98.39319,osm,,,,,,
Kazoku,,Restaurant,Phuket Town,,,,Mo-Su 14:00-22:00,,,7.88319,98.3897,osm,,,,,,
Kb,,Restaurant,Karon,+66 88 624 9312,,,Mo-Su 11:00-23:00,,,7.85089,98.29363,osm,,,,,,
KB restaurant 2,,Restaurant,Kata,,,,,,,7.8264,98.29666,osm,,,,,,
Keang lay,,Restaurant,Cape Panwa,,,,Mo-Su 11:00-21:00,,,7.80621,98.40469,osm,,,,,,
Kebab Lagmanych restaurant,,Restaurant,Rawai,,,,,,,7.78529,98.31767,osm,,,,,,
Kebaboff,,Restaurant,Patong,0066650055900,http://www.kebaboff.com,162/4 Thanon Thawewong,Mo-Su 12:00-00:00,,,7.89571,98.29627,osm,,,,,,
Kee Sky Lounge,,Restaurant,Patong,,,,,,,7.89508,98.29731,osm,,,,,,
Keh Muay Thai,,dojo,Rawai,,,,,,,7.78198,98.32939,osm,,,,,,
Kelly's Hotel and Residence,,Hotel,Patong,,,47/1 Nanai Road,,,,7.89331,98.30438,osm,,,,,,
Ken's Inn,,Hotel,Patong,,,,,,,7.90206,98.30056,osm,,,,,,
KFC,,Street food,Chalong,,,,,,,7.84027,98.3337,osm,,,,,,
Khan Baba Restaurant,,Restaurant,Kata,,,,,,,7.82413,98.29837,osm,,,,,,
Khao Oat airport,,Hotel,Airport,,https://khaooatairport.top/,,,,,8.10665,98.30863,osm,,,,,,
khao rang place hôtel,,Hotel,Old Town,+6676681140,,,,,,7.89036,98.38225,osm,,,,,,
Khao Tom Sam Pee Nong,ข้าวต้มแซมพี่หนอง,Restaurant,Kata,,,,,,,7.83082,98.30072,osm,,,,,,
Khao Tom Thanon Di Buk,,Restaurant,Phuket Town,+6676215731,,,,,,7.88357,98.39741,osm,,,,,,
Khem Tui,,Restaurant,Kata,,,Patak Road Soi 6,,,,7.81977,98.30762,osm,,,,,,
Khiang Kao Forest & Cafe,,Restaurant,Kathu,,,,,,,7.89621,98.32163,osm,,,,,,
Kho Kee Bar,,Bar,Kamala,,,93/67 Rim Hat Road,Mo-Su 09:00-24:00,,,7.95014,98.28083,osm,,,,,,
Khok Chang Kata Safari,,Theme park,Kata,+66 89 591 9413,https://kokchangsafari.com/,,,,,7.80286,98.30625,osm,,,,,,
Khon Kaen Buffet & BBQ,,Restaurant,Patong,+66896829663,,,Mo-Su 16:00-01:00,,,7.89839,98.30382,osm,,,,,,
Khrua Jongjit,,Restaurant,Kathu,+6676321357,,,,,,7.91615,98.34593,osm,,,,,,
